fips,county,pov,moe
29035,Carter,26.492186003058997,14.100000000000001
29227,Worth,26.001848319483763,17.7
29223,Wayne,22.84950859733781,12.6
29149,Oregon,22.82535296722153,10
29059,Dallas,21.311517261988055,10.2
29229,Wright,21.221520136400823,10.1
29153,Ozark,21.096564558764193,10.1
29155,Pemiscot,21.064442600728505,7.1
29179,Reynolds,21.050348781502468,9.8
29171,Putnam,21.03773649198679,16.1
29129,Mercer,20.803647799597865,15.2
29015,Benton,20.14743702445166,8.3
29133,Mississippi,19.933610394181844,8.1
29093,Iron,19.68335124546247,7.9
29221,Washington,19.575092858133065,7.7
29115,Linn,19.54760885344944,7.500000000000001
29217,Vernon,19.525871615428965,7.6
29007,Audrain,19.415190078111326,7.199999999999999
29013,Bates,19.029051056082007,6.599999999999999
29091,Howell,18.93347117999313,6.4
29175,Randolph,18.760179248126693,6.3
29009,Barry,18.671039926979425,6
29215,Texas,18.55333992036493,5.9
29119,McDonald,18.409746842037556,5.699999999999999
29023,Butler,18.244885692878977,5.4
29069,Dunklin,18.206407397237452,5.3
29141,Morgan,18.05323417682103,8.4
29131,Miller,17.91171004382459,7.400000000000001
29105,Laclede,17.588462689198135,6.999999999999999
29017,Bollinger,17.553658087951334,9.4
29065,Dent,17.281948195353863,6.599999999999999
29097,Jasper,17.278295687979057,3.8
29039,Cedar,17.23873664201979,8
29011,Barton,17.12187021822305,6.999999999999999
29211,Sullivan,16.8673891709035,7.1
29213,Taney,16.779887760881046,4.7
29510,St. Louis,16.76237707262915,2.9000000000000004
29125,Maries,16.673407567569324,9.3
29041,Chariton,16.659820816885944,6.4
29225,Webster,16.62786288272239,5.699999999999999
29057,Dade,16.5813262586319,7.1
29081,Harrison,16.434900128872147,8.200000000000001
29163,Pike,16.385100067141796,7.400000000000001
29025,Caldwell,16.198580234617825,6.1000000000000005
29137,Monroe,15.787515101539315,7.199999999999999
29207,Stoddard,15.719733655872329,5.9
29021,Buchanan,15.605819312764735,4.1000000000000005
29067,Douglas,15.569372374185658,8.4
29045,Clark,15.55063387679379,9.8
29029,Camden,15.287481487617235,4.7
29005,Atchison,15.221422975748878,6.7
29073,Gasconade,15.125915260595155,6.4
29181,Ripley,15.04027587208639,6
29205,Shelby,14.927188032395152,7.3
29187,St. Francois,14.917138886046569,4.4
29167,Polk,14.816342611785604,4.6
29111,Lewis,14.647750703229667,7.400000000000001
29139,Montgomery,14.608491221272669,5.800000000000001
29145,Newton,14.430642789308724,4.300000000000001
29061,Daviess,14.333218185964206,5.500000000000001
29123,Madison,14.322263713222357,7.8
29109,Lawrence,14.262141967320826,4.4
29143,New Madrid,14.253162337474862,4.6
29201,Scott,13.93314686009387,3.8
29209,Stone,13.79556819066196,5.2
29147,Nodaway,13.580972963998805,4.8
29085,Hickory,13.500010491385945,8.7
29089,Howard,13.375984302488586,6.3
29075,Gentry,13.374081414507971,6
29083,Henry,13.290332412112955,5.1
29219,Warren,13.24256005765382,6.4
29159,Pettis,13.17340878497334,4.1000000000000005
29169,Pulaski,13.087320441344186,4.1000000000000005
29053,Cooper,12.988113780176711,4.6
29079,Grundy,12.958348574251561,4.9
29055,Crawford,12.759466546911186,5
29087,Holt,12.402513038633078,5.9
29177,Ray,12.37674902499381,4.300000000000001
29127,Marion,12.29964666052121,4.9
29027,Callaway,12.197372124282989,5.3
29186,Ste. Genevieve,12.115472516256483,5.800000000000001
29031,Cape Girardeau,12.005270075053955,3.4000000000000004
29103,Knox,11.880724793583752,7.3
29203,Shannon,11.53317321937779,7.500000000000001
29095,Jackson,11.50337416373855,1.3999999999999997
29161,Phelps,11.441232259491475,4.2
29195,Saline,11.403738466785553,4.4
29157,Perry,11.285834350604599,5.1
29135,Moniteau,11.142435162501565,5.800000000000001
29121,Macon,10.436779708340236,4.1000000000000005
29033,Carroll,10.347703777912354,5.2
29019,Boone,10.322121791592743,2.7
29185,St. Clair,10.314793878847286,4.4
29049,Clinton,10.310663548275848,5.599999999999999
29113,Lincoln,10.26224893739358,3.2
29001,Adair,9.88362610492493,4.300000000000001
29077,Greene,9.192154152261814,1.7000000000000002
29051,Cole,9.130006033295265,2.4
29173,Ralls,8.818717194495672,4.7
29189,St. Louis,8.637573256291997,1
29107,Lafayette,8.613942425673487,3.2
29043,Christian,8.48873442039049,3.2
29117,Livingston,8.245227460263887,3.9
29047,Clay,8.195075488856734,2
29071,Franklin,7.805029718941819,1.7999999999999998
29063,DeKalb,7.776020465715187,4.1000000000000005
29099,Jefferson,7.632079019912839,1.6
29165,Platte,7.365249516400875,2.5
29037,Cass,7.335631480111473,1.9
29151,Osage,7.172268526617563,4.5
29101,Johnson,7.017359337934022,2.5
29003,Andrew,6.9542455701977355,3
29197,Schuyler,6.522239265680092,3.4000000000000004
29183,St. Charles,5.749192438794136,0.8999999999999999
29199,Scotland,5.508430886052216,3.2999999999999994
