county,pov,moe
Somerset,21.705258294595904,7.7
Dorchester,20.06613390158482,6.5
Caroline,17.915194037292427,4.4
Kent,17.02596200034962,4.7
Garrett,16.990743633996647,3.9
Talbot,16.977752368202133,4.4
Wicomico,16.84090179394949,3.4000000000000004
Allegany,16.75268523790774,3.0999999999999996
Cecil,16.568144668624853,3.2
Baltimore,16.533987085195864,1.9
Worcester,16.358481481002745,3.0999999999999996
Washington,16.31172028501432,2.4
St. Mary's,15.930484137623658,2.4
Queen Anne's,15.92922756189238,2.4
Harford,15.64038227080097,1.6
Charles,15.622833694813576,1.7000000000000002
Baltimore,15.547684988615904,1.1
Prince George's,15.525674193654696,1.1
Calvert,15.510334973635743,1.6
Howard,15.457270179026592,1.3
Frederick,15.443113010808753,1.2
Anne Arundel,15.3695498762561,1
Carroll,15.330389008905113,1
Montgomery,15.315669707745158,0.8
