fips,county,pov,moe
51720,Norton,32.28849041583489,21.7
51017,Bath,27.308013685862765,21.800000000000004
51097,King and Queen,24.57243746579973,10.4
51530,Buena Vista,24.460216246544803,16.8
51105,Lee,23.626883136247592,10.1
51580,Covington,22.83690590290993,13.700000000000001
51133,Northumberland,21.962670965162054,12.3
51620,Franklin City,21.296613875774923,11.3
51640,Galax,21.168927152232488,11.1
51057,Essex,21.033840838675065,10.8
51025,Brunswick,20.69047017372343,10
51690,Martinsville,20.27654116269637,9.2
51630,Fredericksburg,20.232870729262817,9.1
51051,Dickenson,20.097444395695817,9.1
51131,Northampton,20.020754174266298,8.8
51730,Petersburg,20.015966926392654,8.7
51027,Buchanan,19.335439935553588,7.500000000000001
51670,Hopewell,19.09991188303645,7.3
51590,Danville,19.057010804975356,6.999999999999999
51115,Mathews,18.939581331795974,15.000000000000002
51037,Charlotte,18.88009406343548,6.999999999999999
51595,Emporia,18.835158257441694,13.5
51181,Surry,18.695180318103933,10.5
51077,Grayson,18.45438705495263,8
51045,Craig,18.27325960451886,12.699999999999998
51117,Mecklenburg,18.26176951964109,5.9
51103,Lancaster,17.819617392097737,8.5
51183,Sussex,17.641764951951025,9.4
51197,Wythe,17.522405829887887,6.9
51770,Roanoke City,17.481248696827436,4.5
51081,Greensville,17.471899929692167,12.5
51520,Bristol,17.424641001155376,8.1
51820,Waynesboro,17.353551431742616,6.4
51195,Wise,17.292424210010253,6.1000000000000005
51173,Smyth,17.26631629385631,6.9
51750,Radford,17.233133970290876,7.6
51193,Westmoreland,17.178299581660134,7.9
51021,Bland,17.125839358232298,12.3
51760,Richmond City,17.099961689093355,3.7000000000000006
51185,Tazewell,16.950693158450857,5.2
51540,Charlottesville,16.800244706865673,5.599999999999999
51840,Winchester,16.59478931633329,5.699999999999999
51147,Prince Edward,16.477501912833237,6.800000000000001
51091,Highland,16.444599138457267,11.5
51001,Accomack,16.25868355460287,5.3
51011,Appomattox,16.256778839163882,5.9
51033,Caroline,16.07011112395228,7.1
51740,Portsmouth,16.012694918006716,4.300000000000001
51067,Franklin,15.975239876847963,4.7
51035,Carroll,15.910165904964979,6.7
51137,Orange,15.825754706752914,5.699999999999999
51036,Charles City,15.58718716663594,6.800000000000001
51169,Scott,15.557975805994309,5.699999999999999
51029,Buckingham,15.513937373104586,5.9
51089,Henry,15.495130724152824,4.7
51111,Lunenburg,15.473807004558799,6.9
51007,Amelia,15.392791438237296,7.400000000000001
51157,Rappahannock,15.322291440370444,8.8
51155,Pulaski,15.321252791051776,5.4
51187,Warren,15.298478749930243,5.1
51005,Alleghany,15.226191896006053,7.199999999999999
