fips,county,pov,moe
24039,Somerset,21.218694730819106,7.7
24019,Dorchester,20.10924489053956,6.5
24011,Caroline,18.0204743286615,4.4
24023,Garrett,17.571951718653782,3.9
24045,Wicomico,17.26474331607996,3.4000000000000004
24001,Allegany,17.10674891606879,3.0999999999999996
24043,Washington,16.614737403242547,2.4
24510,Baltimore City,16.513738792169875,1.9
24041,Talbot,16.228133787627094,4.4
24015,Cecil,16.072779006011192,3.2
24029,Kent,15.959951736784387,4.7
24005,Baltimore,15.71821867093809,1.1
24047,Worcester,15.140933643498247,3.0999999999999996
24033,Prince George's,13.811431751386413,1.1
24035,Queen Anne's,13.114318023888858,2.4
24025,Harford,12.919482354629091,1.6
24037,St. Mary's,12.714323233891578,2.4
24031,Montgomery,11.93142918702007,0.8
24003,Anne Arundel,11.134210869640604,1
24021,Frederick,10.876890692465278,1.2
24017,Charles,10.742087698132522,1.7000000000000002
24027,Howard,9.968809409330332,1.3
24013,Carroll,9.1481899212603,1
24009,Calvert,8.098475917256922,1.6
