fips,county,pov,moe
29227,Worth,28.403081354723348,17.7
29171,Putnam,26.594237454648216,16.1
29035,Carter,26.08313122409351,14.100000000000001
29129,Mercer,25.980164646823567,15.2
29223,Wayne,24.556362280587695,12.6
29149,Oregon,22.82535296722153,10
29059,Dallas,22.69931384299265,10.2
29229,Wright,22.599693180349576,10.1
29153,Ozark,22.492500974221425,10.1
29179,Reynolds,22.38565557521939,9.8
29015,Benton,21.275082097942573,8.3
29141,Morgan,21.10587175444243,8.4
29133,Mississippi,21.046817059198922,8.1
29093,Iron,20.787415057424088,7.9
29221,Washington,20.649727635121916,7.7
29155,Pemiscot,20.605921028426618,7.1
29217,Vernon,20.585089182171636,7.6
29115,Linn,20.581280010153723,7.500000000000001
29131,Miller,20.4042097603734,7.400000000000001
29007,Audrain,20.40047966984962,7.199999999999999
29105,Laclede,20.104117856632676,6.999999999999999
29011,Barton,20.064521569416065,6.999999999999999
29013,Bates,19.934818662250308,6.599999999999999
29091,Howell,19.808027569861018,6.4
29065,Dent,19.80495394522695,6.599999999999999
29175,Randolph,19.637002117320037,6.3
29041,Chariton,19.6160504849281,6.4
29009,Barry,19.493290740282383,6
29215,Texas,19.369932012203755,5.9
29119,McDonald,19.201963948576573,5.699999999999999
29225,Webster,19.136821666981337,5.699999999999999
29023,Butler,18.99332063521483,5.4
29069,Dunklin,18.937899199654808,5.3
29213,Taney,18.437768507315987,4.7
29021,Buchanan,17.970980489854014,4.1000000000000005
29039,Cedar,17.82546648474403,8
29097,Jasper,17.80570681443813,3.8
29211,Sullivan,17.70460932471109,7.1
29017,Bollinger,17.64512905636089,9.4
29510,St. Louis,17.1614983367529,2.9000000000000004
29057,Dade,16.82638996628695,7.1
29025,Caldwell,16.66417535146396,6.1000000000000005
29163,Pike,16.297868281882938,7.400000000000001
29125,Maries,16.190301160194327,9.3
29081,Harrison,16.11147971018844,8.200000000000001
29207,Stoddard,15.749480596720375,5.9
29029,Camden,15.674482098879796,4.7
29137,Monroe,15.375434521269787,7.199999999999999
29187,St. Francois,15.11167961825224,4.4
29167,Polk,14.77999390718258,4.6
29067,Douglas,14.77361755109799,8.4
29005,Atchison,14.649163202862727,6.7
29073,Gasconade,14.586228829771617,6.4
29181,Ripley,14.571629903214342,6
29045,Clark,14.509261714967062,9.8
29145,Newton,14.26587040772712,4.300000000000001
29205,Shelby,14.093856584588085,7.3
29139,Montgomery,13.982874155133358,5.800000000000001
29109,Lawrence,13.935953838305856,4.4
29143,New Madrid,13.837018951437654,4.6
29201,Scott,13.70126635046581,3.8
29111,Lewis,13.696382458006537,7.400000000000001
29061,Daviess,13.664871328577124,5.500000000000001
29123,Madison,13.209877643558956,7.8
29209,Stone,12.989020996097425,5.2
29147,Nodaway,12.79747390545975,4.8
29159,Pettis,12.443567567031478,4.1000000000000005
29083,Henry,12.34291719973317,5.1
29169,Pulaski,12.327447651522752,4.1000000000000005
29075,Gentry,12.284847132940934,6
29089,Howard,12.241348418046664,6.3
29085,Hickory,12.11102786408518,8.7
29053,Cooper,12.066000117438463,4.6
29219,Warren,12.064673492712556,6.4
29079,Grundy,11.963581548763038,4.9
29055,Crawford,11.699589891965505,5
29177,Ray,11.377287932996508,4.300000000000001
29095,Jackson,11.272411786585954,1.3999999999999997
29127,Marion,11.171879098145588,4.9
29031,Cape Girardeau,11.156349239384756,3.4000000000000004
29087,Holt,11.146640792723622,5.9
29027,Callaway,10.993298292649484,5.3
29186,Ste. Genevieve,10.837440588605077,5.800000000000001
29103,Knox,10.44623403393998,7.3
29161,Phelps,10.327213589934248,4.2
29195,Saline,10.252399629778045,4.4
29203,Shannon,10.074449656479555,7.500000000000001
29157,Perry,10.028186506685628,5.1
29135,Moniteau,9.8059884170557865,5.800000000000001
29019,Boone,9.414401468329876,2.7
29121,Macon,9.28960616812331,4.1000000000000005
29113,Lincoln,9.256380652674594,3.2
29185,St. Clair,9.12732580682948,4.4
29033,Carroll,9.072264177139248,5.2
29049,Clinton,9.001544103513472,5.599999999999999
29001,Adair,8.717883392788286,4.300000000000001
29077,Greene,8.364249253460535,1.7000000000000002
29051,Cole,8.2166107019096,2.4
29189,St. Louis,7.849756833924354,1
29173,Ralls,7.694234170123853,4.7
29107,Lafayette,7.632668490879488,3.2
29043,Christian,7.516495806628318,3.2
29047,Clay,7.337154967692168,2
29117,Livingston,7.242628964098487,3.9
29071,Franklin,6.982477277330039,1.7999999999999998
29099,Jefferson,6.832681600099104,1.6
29063,DeKalb,6.823647078565765,4.1000000000000005
29037,Cass,6.550424603249215,1.9
29165,Platte,6.549964961858751,2.5
29151,Osage,6.305250578549061,4.5
29101,Johnson,6.249918210273238,2.5
29003,Andrew,6.179063576604859,3
29197,Schuyler,5.815253029933882,3.4000000000000004
29183,St. Charles,5.243295587757098,0.8999999999999999
29199,Scotland,5.039118876154886,3.2999999999999994
