county,pov,moe
Franklin,21.491905796132666,6.1000000000000005
Schuyler,19.013521141219762,6.3
Yates,18.321011911921094,5.3
Oswego,18.299165240657583,3.0999999999999996
St. Lawrence,17.331267271772973,3.7000000000000006
Sullivan,17.305692221900102,3.7000000000000006
Allegany,17.242085930226704,3.4999999999999996
Cattaraugus,16.964033076653052,3.0999999999999996
Broome,16.878387436372552,2.9000000000000004
Delaware,16.760354370003906,4.4
Chautauqua,16.7391964556489,2.7
Montgomery,16.61697072725551,3.8
Bronx,16.489945592555035,1.3999999999999997
Rockland,16.237499056524733,1.9
Fulton,16.10480949323254,4.300000000000001
Chemung,15.945206988661745,3.0999999999999996
Lewis,15.77239385041001,3.2999999999999994
Orleans,15.682604568450625,3.7000000000000006
Seneca,15.627878026268776,4.300000000000001
Kings,15.523946968166086,0.8
Oneida,15.451057515446992,2.2
Chenango,15.398185542483207,3.0999999999999996
Cayuga,15.39030218495954,3
Livingston,15.350666774813718,4.1000000000000005
Steuben,15.309148330091881,2.7999999999999994
Clinton,15.2174677804237,3.4000000000000004
Onondaga,15.159407824996338,1.5
Herkimer,15.131032065096209,3.0999999999999996
Otsego,14.993457612230909,3.2999999999999994
Columbia,14.881445351984851,3.8
Orange,14.857069295895082,1.7999999999999998
Wyoming,14.81706603179097,4.1000000000000005
Jefferson,14.810616959427891,2.7999999999999994
Niagara,14.79822314072316,2.1
Rensselaer,14.697196876513837,2.5
Washington,14.687743346353512,3.8
Hamilton,14.619218113143592,5.3
New York,14.537872154391648,1.3999999999999997
Ulster,14.190256551450792,2.6
Monroe,14.062712685856695,1.2
Schenectady,13.99383383840133,2.6
Wayne,13.987457446525841,2.9000000000000004
Essex,13.90620790896726,3.2999999999999994
Erie,13.828248596335351,1.1
Greene,13.627456470014124,3.8
Tioga,13.580936219960622,3.4000000000000004
Albany,13.568303126708662,1.7999999999999998
Madison,13.261250751203523,2.7999999999999994
Tompkins,12.804390391558945,2.7999999999999994
Cortland,12.679671261760946,2.4
Richmond,12.045807590139807,1.3999999999999997
Queens,12.008492856374131,0.6999999999999998
Ontario,11.66360034288981,2.2
Schoharie,11.561726996937402,2.3
Genesee,11.55945039833962,2.7999999999999994
Warren,10.48391765727451,2.2
Westchester,10.429096058460722,0.8999999999999999
Dutchess,10.207266396155887,1.3
Suffolk,9.418920063101673,0.658
Saratoga,9.298012799441855,1.3999999999999997
Nassau,8.540997383130508,0.658
Putnam,7.836933184208206,1.7000000000000002
