fips,county,pov,moe
24039,Somerset,22.087285431409416,7.7
24019,Dorchester,20.17858007847589,6.5
24011,Caroline,17.92854702078193,4.4
24023,Garrett,17.46958352748873,3.9
24045,Wicomico,17.179891495368953,3.4000000000000004
24001,Allegany,17.03767966614323,3.0999999999999996
24510,Baltimore,16.622879005828757,1.9
24043,Washington,16.55801487314714,2.4
24041,Talbot,16.158976622971117,4.4
24029,Kent,15.94512647749737,4.7
24015,Cecil,15.85833364694666,3.2
24047,Worcester,15.090237715758029,3.0999999999999996
24005,Baltimore,14.576971599185317,1.1
24033,Prince George's,13.597766646551095,1.1
24035,Queen Anne's,13.186863163517277,2.4
24025,Harford,12.931500147877617,1.6
24037,St. Mary's,12.812608951478463,2.4
24031,Montgomery,11.964654692720657,0.8
24003,Anne Arundel,11.227394050302307,1
24021,Frederick,10.990765533264256,1.2
24017,Charles,10.883699591003342,1.7000000000000002
24027,Howard,10.119260631022215,1.3
24013,Carroll,9.31079597646041,1
24009,Calvert,8.282583454800815,1.6
